x,y
2.8500,-0.8600
2.8410,-0.8510
2.8320,-0.8420
2.8230,-0.8330
2.8140,-0.8240
2.8050,-0.8240
2.7960,-0.8150
2.7870,-0.8060
2.7780,-0.7970
2.7690,-0.7880
2.7600,-0.7790
2.7510,-0.7790
2.7420,-0.7700
2.7330,-0.7610
2.7240,-0.7610
2.7150,-0.7520
2.7060,-0.7430
2.6970,-0.7340
2.6880,-0.7250
2.6790,-0.7160
2.6700,-0.7070
2.6610,-0.6980
2.6520,-0.6890
2.6430,-0.6800
2.6340,-0.6710
2.6250,-0.6710
2.6160,-0.6620
2.6070,-0.6530
2.5980,-0.6530
2.5890,-0.6440
2.5800,-0.6350
2.5710,-0.6260
2.5620,-0.6170
2.5530,-0.6080
2.5440,-0.5990
2.5350,-0.5900
2.5260,-0.5810
2.5170,-0.5720
2.5080,-0.5630
2.4990,-0.5630
2.4900,-0.5540
2.4810,-0.5540
2.4720,-0.5450
2.4630,-0.5360
2.4540,-0.5360
2.4450,-0.5270
2.4360,-0.5270
2.4270,-0.5180
2.4180,-0.5180
2.4090,-0.5090
2.4000,-0.5090
2.3910,-0.5000
2.3820,-0.5000
2.3730,-0.4910
2.3640,-0.4820
2.3550,-0.4820
2.3460,-0.4730
2.3370,-0.4730
2.3280,-0.4640
2.3190,-0.4640
2.3100,-0.4640
2.3010,-0.4550
2.2920,-0.4550
2.2830,-0.4550
2.2740,-0.4550
2.2650,-0.4460
2.2560,-0.4460
2.2470,-0.4460
2.2380,-0.4460
2.2290,-0.4370
2.2200,-0.4370
2.2110,-0.4370
2.2020,-0.4370
2.1930,-0.4370
2.1840,-0.4370
2.1750,-0.4370
2.1660,-0.4370
2.1570,-0.4370
2.1480,-0.4280
2.1390,-0.4280
2.1300,-0.4280
2.1210,-0.4280
2.1120,-0.4280
2.1030,-0.4190
2.0940,-0.4190
2.0850,-0.4190
2.0760,-0.4190
2.0670,-0.4100
2.0580,-0.4100
2.0490,-0.4100
2.0400,-0.4100
2.0310,-0.4010
2.0220,-0.4010
2.0130,-0.4010
2.0040,-0.4010
1.9950,-0.3920
1.9860,-0.3920
1.9770,-0.3920
1.9680,-0.3920
1.9590,-0.3920
1.9500,-0.3830
1.9410,-0.3830
1.9320,-0.3830
1.9230,-0.3830
1.9140,-0.3830
1.9050,-0.3830
1.8960,-0.3830
1.8870,-0.3740
1.8780,-0.3740
1.8690,-0.3740
1.8600,-0.3740
1.8510,-0.3740
1.8420,-0.3740
1.8330,-0.3740
1.8240,-0.3740
1.8150,-0.3740
1.8060,-0.3740
1.7970,-0.3740
1.7880,-0.3740
1.7790,-0.3740
1.7700,-0.3740
1.7610,-0.3740
1.7520,-0.3740
1.7430,-0.3740
1.7340,-0.3740
1.7250,-0.3740
1.7160,-0.3650
1.7070,-0.3650
1.6980,-0.3650
1.6890,-0.3650
1.6800,-0.3650
1.6710,-0.3650
1.6620,-0.3560
1.6530,-0.3560
1.6440,-0.3560
1.6350,-0.3560
1.6260,-0.3560
1.6170,-0.3470
1.6080,-0.3470
1.5990,-0.3470
1.5900,-0.3470
1.5810,-0.3470
1.5720,-0.3470
1.5630,-0.3470
1.5540,-0.3470
1.5450,-0.3380
1.5360,-0.3380
1.5270,-0.3380
1.5180,-0.3380
1.5090,-0.3380
1.5000,-0.3380
1.4910,-0.3380
1.4820,-0.3380
1.4730,-0.3380
1.4640,-0.3380
1.4550,-0.3380
1.4460,-0.3380
1.4370,-0.3380
1.4280,-0.3380
1.4190,-0.3380
1.4100,-0.3380
1.4010,-0.3380
1.3920,-0.3380
1.3830,-0.3380
1.3740,-0.3380
1.3650,-0.3380
1.3560,-0.3290
1.3470,-0.3290
1.3380,-0.3290
1.3290,-0.3290
1.3200,-0.3200
1.3110,-0.3200
1.3020,-0.3200
1.2930,-0.3200
1.2840,-0.3110
1.2750,-0.3110
1.2660,-0.3110
1.2570,-0.3110
1.2480,-0.3110
1.2390,-0.3110
1.2300,-0.3020
1.2210,-0.3020
1.2120,-0.3020
1.2030,-0.3020
1.1940,-0.3020
1.1850,-0.3020
1.1760,-0.3020
1.1670,-0.2930
1.1580,-0.2930
1.1490,-0.2840
1.1400,-0.2840
1.1310,-0.2840
1.1220,-0.2750
1.1130,-0.2750
1.1040,-0.2750
1.0950,-0.2750
1.0860,-0.2750
1.0770,-0.2750
1.0680,-0.2750
1.0590,-0.2660
1.0500,-0.2660
1.0410,-0.2660
1.0320,-0.2660
1.0230,-0.2660
1.0140,-0.2660
1.0050,-0.2660
0.9960,-0.2660
0.9870,-0.2660
0.9780,-0.2660
0.9690,-0.2660
0.9600,-0.2660
0.9510,-0.2570
0.9420,-0.2570
0.9330,-0.2570
0.9240,-0.2570
0.9150,-0.2570
0.9060,-0.2480
0.8970,-0.2480
0.8880,-0.2480
0.8790,-0.2480
0.8700,-0.2480
0.8610,-0.2390
0.8520,-0.2390
0.8430,-0.2390
0.8340,-0.2390
0.8250,-0.2390
0.8160,-0.2300
0.8070,-0.2300
0.7980,-0.2300
0.7890,-0.2300
0.7800,-0.2300
0.7710,-0.2300
0.7620,-0.2300
0.7530,-0.2300
0.7440,-0.2300
0.7350,-0.2210
0.7260,-0.2210
0.7170,-0.2210
0.7080,-0.2210
0.6990,-0.2210
0.6900,-0.2210
0.6810,-0.2210
0.6720,-0.2210
0.6630,-0.2120
0.6540,-0.2120
0.6450,-0.2120
0.6360,-0.2030
0.6270,-0.2030
0.6180,-0.2030
0.6090,-0.1940
0.6000,-0.1940
0.5910,-0.1940
0.5820,-0.1940
0.5730,-0.1940
0.5640,-0.1850
0.5550,-0.1850
0.5460,-0.1850
0.5370,-0.1850
0.5280,-0.1850
0.5190,-0.1760
0.5100,-0.1760
0.5010,-0.1760
0.4920,-0.1760
0.4830,-0.1760
0.4740,-0.1670
0.4650,-0.1670
0.4560,-0.1670
0.4470,-0.1670
0.4380,-0.1580
0.4290,-0.1580
0.4200,-0.1580
0.4110,-0.1490
0.4020,-0.1490
0.3930,-0.1400
0.3840,-0.1400
0.3750,-0.1400
0.3660,-0.1400
0.3570,-0.1400
0.3480,-0.1400
0.3390,-0.1400
0.3300,-0.1400
0.3210,-0.1400
0.3120,-0.1400
0.3030,-0.1400
0.2940,-0.1400
0.2850,-0.1400
0.2760,-0.1400
0.2670,-0.1400
0.2580,-0.1400
0.2490,-0.1490
0.2400,-0.1490
0.2310,-0.1490
0.2220,-0.1490
0.2130,-0.1490
0.2040,-0.1490
0.1950,-0.1490
0.1860,-0.1490
0.1770,-0.1490
0.1680,-0.1490
0.1590,-0.1490
0.1500,-0.1490
0.1410,-0.1490
0.1320,-0.1490
0.1230,-0.1490
0.1140,-0.1490
0.1050,-0.1490
0.0960,-0.1490
0.0870,-0.1490
0.0780,-0.1490
0.0690,-0.1490
0.0600,-0.1490
0.0510,-0.1490
0.0420,-0.1490
0.0330,-0.1490
0.0240,-0.1490
0.0150,-0.1490
0.0060,-0.1490
-0.0030,-0.1490
-0.0120,-0.1580
-0.0210,-0.1580
-0.0300,-0.1580
-0.0390,-0.1580
-0.0480,-0.1580
-0.0570,-0.1580
-0.0660,-0.1580
-0.0750,-0.1670
-0.0840,-0.1670
-0.0930,-0.1670
-0.1020,-0.1670
-0.1110,-0.1670
-0.1200,-0.1670
-0.1290,-0.1670
-0.1380,-0.1670
-0.1470,-0.1670
-0.1560,-0.1670
-0.1650,-0.1670
-0.1740,-0.1670
-0.1830,-0.1670
-0.1920,-0.1760
-0.2010,-0.1760
-0.2100,-0.1760
-0.2190,-0.1760
-0.2280,-0.1760
-0.2370,-0.1760
-0.2460,-0.1760
-0.2550,-0.1760
-0.2640,-0.1760
-0.2730,-0.1760
-0.2820,-0.1760
-0.2910,-0.1760
-0.3000,-0.1760
-0.3090,-0.1850
-0.3180,-0.1850
-0.3270,-0.1850
-0.3360,-0.1850
-0.3450,-0.1850
-0.3540,-0.1850
-0.3630,-0.1940
-0.3720,-0.1940
-0.3810,-0.1940
-0.3900,-0.1940
-0.3990,-0.1940
-0.4080,-0.1940
-0.4170,-0.1940
-0.4260,-0.1940
-0.4350,-0.1940
-0.4440,-0.1940
-0.4530,-0.1940
-0.4620,-0.1940
-0.4710,-0.1940
-0.4800,-0.1940
-0.4890,-0.2030
-0.4980,-0.2030
-0.5070,-0.2030
-0.5160,-0.2120
-0.5250,-0.2120
-0.5340,-0.2120
-0.5430,-0.2120
-0.5520,-0.2120
-0.5610,-0.2210
-0.5700,-0.2210
-0.5790,-0.2210
-0.5880,-0.2300
-0.5970,-0.2300
-0.6060,-0.2390
-0.6150,-0.2390
-0.6240,-0.2390
-0.6330,-0.2390
-0.6420,-0.2390
-0.6510,-0.2390
-0.6600,-0.2390
-0.6690,-0.2480
-0.6780,-0.2480
-0.6870,-0.2480
-0.6960,-0.2480
-0.7050,-0.2480
-0.7140,-0.2480
-0.7230,-0.2480
-0.7320,-0.2480
-0.7410,-0.2570
-0.7500,-0.2570
-0.7590,-0.2570
-0.7680,-0.2570
-0.7770,-0.2570
-0.7860,-0.2570
-0.7950,-0.2570
-0.8040,-0.2570
-0.8130,-0.2570
-0.8220,-0.2570
-0.8310,-0.2660
-0.8400,-0.2660
-0.8490,-0.2660
-0.8580,-0.2660
-0.8670,-0.2750
-0.8760,-0.2750
-0.8850,-0.2840
-0.8940,-0.2840
-0.9030,-0.2930
-0.9120,-0.2930
-0.9210,-0.3020
-0.9300,-0.3110
-0.9390,-0.3110
-0.9480,-0.3200
-0.9570,-0.3200
-0.9660,-0.3290
-0.9750,-0.3290
-0.9840,-0.3290
-0.9930,-0.3380
-1.0020,-0.3380
-1.0110,-0.3470
-1.0200,-0.3470
-1.0290,-0.3560
-1.0380,-0.3560
-1.0470,-0.3560
-1.0560,-0.3650
-1.0650,-0.3650
-1.0740,-0.3650
-1.0830,-0.3740
-1.0920,-0.3740
-1.1010,-0.3830
-1.1100,-0.3830
-1.1190,-0.3830
-1.1280,-0.3920
-1.1370,-0.3920
-1.1460,-0.4010
-1.1550,-0.4010
-1.1640,-0.4010
-1.1730,-0.4010
-1.1820,-0.4100
-1.1910,-0.4190
-1.2000,-0.4280
-1.2090,-0.4280
-1.2180,-0.4370
-1.2270,-0.4460
-1.2360,-0.4550
-1.2450,-0.4550
-1.2540,-0.4640
-1.2630,-0.4730
-1.2720,-0.4730
-1.2810,-0.4820
-1.2900,-0.4820
-1.2990,-0.4910
-1.3080,-0.5000
-1.3170,-0.5090
-1.3260,-0.5090
-1.3350,-0.5180
-1.3440,-0.5180
-1.3530,-0.5270
-1.3620,-0.5270
-1.3710,-0.5360
-1.3800,-0.5360
-1.3890,-0.5450
-1.3980,-0.5450
-1.4070,-0.5540
-1.4160,-0.5630
-1.4250,-0.5630
-1.4340,-0.5720
-1.4430,-0.5810
-1.4520,-0.5900
-1.4610,-0.5990
-1.4700,-0.6080
-1.4790,-0.6080
-1.4880,-0.6170
-1.4970,-0.6260
-1.5060,-0.6350
-1.5150,-0.6440
-1.5240,-0.6440
-1.5330,-0.6530
-1.5420,-0.6530
-1.5510,-0.6620
-1.5600,-0.6710
-1.5690,-0.6710
-1.5780,-0.6800
-1.5870,-0.6890
-1.5960,-0.6890
-1.6050,-0.6980
-1.6140,-0.7070
-1.6230,-0.7070
-1.6320,-0.7160
-1.6410,-0.7250
-1.6500,-0.7340
-1.6590,-0.7430
-1.6680,-0.7520
-1.6770,-0.7610
-1.6860,-0.7700
-1.6950,-0.7790
-1.6950,-0.7880
-1.7040,-0.7970
-1.7130,-0.8060
-1.7220,-0.8150
-1.7310,-0.8240
-1.7400,-0.8330
-1.7400,-0.8420
-1.7490,-0.8510
-1.7490,-0.8600
-1.7580,-0.8690
-1.7580,-0.8780
-1.7580,-0.8870
-1.7580,-0.8960
-1.7670,-0.9050
-1.7670,-0.9140
-1.7670,-0.9230
-1.7760,-0.9320
-1.7760,-0.9410
-1.7760,-0.9500
-1.7850,-0.9590
-1.7850,-0.9680
-1.7850,-0.9770
-1.7940,-0.9860
-1.7940,-0.9950
-1.7940,-1.0040
-1.7940,-1.0130
-1.7940,-1.0220
-1.8030,-1.0310
-1.8030,-1.0400
-1.8030,-1.0490
-1.8030,-1.0580
-1.8030,-1.0670
-1.8030,-1.0760
-1.8030,-1.0850
-1.8120,-1.0940
-1.8120,-1.1030
-1.8120,-1.1120
-1.8120,-1.1210
-1.8120,-1.1300
-1.8210,-1.1390
-1.8210,-1.1480
-1.8210,-1.1570
-1.8210,-1.1660
-1.8300,-1.1750
-1.8300,-1.1840
-1.8300,-1.1930
-1.8300,-1.2020
-1.8300,-1.2110
-1.8300,-1.2200
-1.8300,-1.2290
-1.8390,-1.2380
-1.8390,-1.2470
-1.8390,-1.2560
-1.8390,-1.2650
-1.8390,-1.2740
-1.8480,-1.2830
-1.8480,-1.2920
-1.8480,-1.3010
-1.8480,-1.3100
-1.8480,-1.3190
-1.8480,-1.3280
-1.8480,-1.3370
-1.8480,-1.3460
-1.8480,-1.3550
-1.8480,-1.3640
-1.8480,-1.3730
-1.8480,-1.3820
-1.8570,-1.3910
-1.8570,-1.4000
-1.8570,-1.4090
-1.8570,-1.4180
-1.8570,-1.4270
-1.8660,-1.4360
-1.8660,-1.4450
-1.8660,-1.4540
-1.8660,-1.4630
-1.8660,-1.4720
-1.8750,-1.4810
-1.8750,-1.4900
-1.8750,-1.4990
-1.8750,-1.5080
-1.8750,-1.5170
-1.8750,-1.5260
-1.8660,-1.5350
-1.8660,-1.5440
-1.8660,-1.5530
-1.8660,-1.5620
-1.8660,-1.5710
-1.8570,-1.5800
-1.8570,-1.5890
-1.8570,-1.5980
-1.8570,-1.6070
-1.8570,-1.6160
-1.8570,-1.6250
-1.8570,-1.6340
-1.8570,-1.6430
-1.8480,-1.6520
-1.8480,-1.6610
-1.8480,-1.6700
-1.8390,-1.6790
-1.8390,-1.6880
-1.8390,-1.6970
-1.8300,-1.7060
-1.8300,-1.7150
-1.8210,-1.7240
-1.8210,-1.7330
-1.8120,-1.7420
-1.8120,-1.7510
-1.8120,-1.7600
-1.8030,-1.7690
-1.8030,-1.7780
-1.8030,-1.7870
-1.7940,-1.7960
-1.7940,-1.8050
-1.7940,-1.8140
-1.7850,-1.8230
-1.7850,-1.8320
-1.7850,-1.8410
-1.7850,-1.8500
-1.7760,-1.8590
-1.7760,-1.8680
-1.7670,-1.8770
-1.7580,-1.8860
-1.7580,-1.8950
-1.7490,-1.9040
-1.7400,-1.9130
-1.7400,-1.9220
-1.7310,-1.9310
-1.7220,-1.9400
-1.7130,-1.9490
-1.7040,-1.9580
-1.6950,-1.9670
-1.6950,-1.9760
-1.6860,-1.9850
-1.6770,-1.9940
-1.6680,-2.0030
-1.6590,-2.0120
-1.6500,-2.0210
-1.6410,-2.0300
-1.6410,-2.0390
-1.6320,-2.0480
-1.6230,-2.0570
-1.6140,-2.0660
-1.6140,-2.0750
-1.6050,-2.0840
-1.5960,-2.0930
-1.5870,-2.1020
-1.5780,-2.1110
-1.5690,-2.1110
-1.5600,-2.1200
-1.5510,-2.1200
-1.5420,-2.1290
-1.5420,-2.1380
-1.5420,-2.1470
-1.5330,-2.1560
-1.5240,-2.1650
-1.5150,-2.1740
-1.5060,-2.1830
-1.4970,-2.1920
-1.4880,-2.2010
-1.4790,-2.2100
-1.4700,-2.2190
-1.4610,-2.2280
-1.4520,-2.2280
-1.4430,-2.2370
-1.4430,-2.2460
-1.4340,-2.2550
-1.4250,-2.2640
-1.4160,-2.2730
-1.4070,-2.2820
-1.3980,-2.2910
-1.3890,-2.3000
-1.3800,-2.3000
-1.3710,-2.3090
-1.3620,-2.3180
-1.3620,-2.3270
-1.3530,-2.3360
-1.3440,-2.3450
-1.3350,-2.3540
-1.3260,-2.3540
-1.3170,-2.3630
-1.3080,-2.3630
-1.2990,-2.3720
-1.2900,-2.3810
-1.2810,-2.3810
-1.2720,-2.3900
-1.2630,-2.3990
-1.2540,-2.4080
-1.2450,-2.4170
-1.2360,-2.4260
-1.2270,-2.4350
-1.2180,-2.4350
-1.2090,-2.4440
-1.2090,-2.4530
-1.2000,-2.4620
-1.1910,-2.4710
-1.1820,-2.4710
-1.1730,-2.4800
-1.1640,-2.4890
-1.1550,-2.4980
-1.1550,-2.5070
-1.1460,-2.5160
-1.1370,-2.5250
-1.1280,-2.5340
-1.1190,-2.5430
-1.1100,-2.5520
-1.1010,-2.5610
-1.0920,-2.5700
-1.0830,-2.5790
-1.0740,-2.5880
-1.0650,-2.5970
-1.0560,-2.6060
-1.0560,-2.6150
-1.0470,-2.6240
-1.0470,-2.6330
-1.0380,-2.6420
-1.0290,-2.6510
-1.0290,-2.6600
-1.0200,-2.6690
-1.0200,-2.6780
-1.0110,-2.6870
-1.0110,-2.6960
-1.0020,-2.7050
-1.0020,-2.7140
-1.0020,-2.7230
-1.0020,-2.7320
-0.9930,-2.7410
-0.9930,-2.7500
-0.9930,-2.7590
-0.9840,-2.7680
-0.9840,-2.7770
-0.9840,-2.7860
-0.9840,-2.7950
-0.9840,-2.8040
-0.9840,-2.8130
-0.9750,-2.8220
-0.9750,-2.8310
-0.9750,-2.8400
-0.9750,-2.8490
-0.9750,-2.8580
-0.9660,-2.8670
-0.9570,-2.8760
-0.9570,-2.8850
-0.9570,-2.8940
-0.9480,-2.9030
-0.9480,-2.9120
-0.9390,-2.9210
-0.9390,-2.9300
-0.9390,-2.9390
-0.9300,-2.9480
-0.9300,-2.9570
-0.9210,-2.9660
-0.9210,-2.9750
-0.9120,-2.9840
-0.9120,-2.9930
-0.9030,-3.0020
-0.9030,-3.0110
-0.8940,-3.0200
-0.8940,-3.0290
-0.8850,-3.0380
-0.8850,-3.0470
-0.8850,-3.0560
-0.8760,-3.0650
-0.8760,-3.0740
-0.8670,-3.0830
-0.8670,-3.0920
-0.8580,-3.1010
-0.8490,-3.1100
-0.8490,-3.1190
-0.8400,-3.1280
-0.8310,-3.1370
-0.8310,-3.1460
-0.8310,-3.1550
-0.8310,-3.1640
-0.8220,-3.1730
-0.8220,-3.1820
-0.8220,-3.1910
-0.8220,-3.2000
-0.8220,-3.2090
-0.8130,-3.2180
-0.8130,-3.2270
-0.8130,-3.2360
-0.8130,-3.2450
-0.8130,-3.2540
-0.8130,-3.2630
-0.8130,-3.2720
-0.8130,-3.2810
-0.8130,-3.2900
-0.8130,-3.2990
-0.8130,-3.3080
-0.8130,-3.3170
-0.8130,-3.3260
-0.8130,-3.3350
-0.8130,-3.3440
-0.8130,-3.3530
-0.8130,-3.3620
-0.8130,-3.3710
-0.8130,-3.3800
-0.8130,-3.3890
-0.8130,-3.3980
-0.8130,-3.4070
-0.8130,-3.4160
-0.8130,-3.4250
-0.8040,-3.4340
-0.8040,-3.4430
-0.8040,-3.4520
-0.8040,-3.4610
-0.8040,-3.4700
-0.8040,-3.4790
-0.8040,-3.4880
-0.8040,-3.4970
-0.8040,-3.5060
-0.8040,-3.5150
-0.8040,-3.5240
-0.8040,-3.5330
-0.8040,-3.5420
-0.8040,-3.5510
-0.8040,-3.5600
-0.8040,-3.5690
-0.8040,-3.5780
-0.7950,-3.5870
-0.7950,-3.5960
-0.7950,-3.6050
-0.7950,-3.6140
-0.7950,-3.6230
-0.7950,-3.6320
-0.7950,-3.6410
-0.7950,-3.6500
