x,y
-0.634,-0.67
-0.643,-0.67
-0.652,-0.679
-0.661,-0.679
-0.67,-0.688
-0.679,-0.697
-0.688,-0.697
-0.697,-0.706
-0.706,-0.715
-0.715,-0.715
-0.724,-0.724
-0.733,-0.724
-0.742,-0.733
-0.751,-0.742
-0.76,-0.751
-0.769,-0.76
-0.778,-0.76
-0.787,-0.769
-0.796,-0.778
-0.805,-0.787
-0.814,-0.796
-0.823,-0.805
-0.832,-0.805
-0.841,-0.814
-0.85,-0.823
-0.859,-0.832
-0.868,-0.841
-0.868,-0.85
-0.877,-0.859
-0.886,-0.868
-0.886,-0.877
-0.895,-0.886
-0.895,-0.895
-0.904,-0.904
-0.904,-0.913
-0.913,-0.922
-0.922,-0.931
-0.931,-0.94
-0.94,-0.949
-0.949,-0.958
-0.958,-0.967
-0.958,-0.976
-0.967,-0.985
-0.967,-0.994
-0.967,-1.003
-0.976,-1.012
-0.985,-1.021
-0.985,-1.03
-0.985,-1.039
-0.994,-1.048
-0.994,-1.057
-0.994,-1.066
-0.994,-1.075
-1.003,-1.084
-1.003,-1.093
-1.003,-1.102
-1.012,-1.111
-1.012,-1.12
-1.012,-1.129
-1.021,-1.138
-1.021,-1.147
-1.021,-1.156
-1.021,-1.165
-1.03,-1.174
-1.03,-1.183
-1.03,-1.192
-1.039,-1.201
-1.039,-1.21
-1.039,-1.219
-1.048,-1.228
-1.048,-1.237
-1.048,-1.246
-1.048,-1.255
-1.057,-1.264
-1.057,-1.273
-1.057,-1.282
-1.066,-1.291
-1.066,-1.3
-1.066,-1.309
-1.075,-1.318
-1.075,-1.327
-1.075,-1.336
-1.084,-1.345
-1.084,-1.354
-1.084,-1.363
-1.093,-1.372
-1.093,-1.381
-1.093,-1.39
-1.102,-1.399
-1.102,-1.408
-1.102,-1.417
-1.111,-1.426
-1.111,-1.435
-1.111,-1.444
-1.111,-1.453
-1.111,-1.462
-1.111,-1.471
-1.111,-1.48
-1.111,-1.489
-1.111,-1.498
-1.111,-1.507
-1.111,-1.516
-1.111,-1.525
-1.111,-1.534
-1.111,-1.543
-1.111,-1.552
-1.111,-1.561
-1.102,-1.57
-1.102,-1.579
-1.102,-1.588
-1.102,-1.597
-1.102,-1.606
-1.102,-1.615
-1.102,-1.624
-1.102,-1.633
-1.102,-1.642
-1.093,-1.651
-1.093,-1.66
-1.093,-1.669
-1.093,-1.678
-1.093,-1.687
-1.084,-1.696
-1.084,-1.705
-1.084,-1.714
-1.084,-1.723
-1.075,-1.732
-1.075,-1.741
-1.075,-1.75
-1.075,-1.759
-1.066,-1.768
-1.066,-1.777
-1.057,-1.786
-1.057,-1.795
-1.048,-1.804
-1.039,-1.813
-1.039,-1.822
-1.03,-1.831
-1.03,-1.84
-1.021,-1.849
-1.021,-1.858
-1.012,-1.867
-1.012,-1.876
-1.012,-1.885
-1.003,-1.894
-1.003,-1.903
-1.003,-1.912
-0.994,-1.921
-0.994,-1.93
-0.985,-1.939
-0.985,-1.948
-0.976,-1.957
-0.976,-1.966
-0.967,-1.975
-0.967,-1.984
-0.958,-1.993
-0.958,-2.002
-0.949,-2.011
-0.949,-2.02
-0.94,-2.029
-0.94,-2.038
-0.931,-2.047
-0.931,-2.056
-0.922,-2.065
-0.922,-2.074
-0.913,-2.083
-0.913,-2.092
-0.904,-2.101
-0.904,-2.11
-0.895,-2.119
-0.895,-2.128
-0.886,-2.137
-0.877,-2.146
-0.877,-2.155
-0.868,-2.164
-0.868,-2.173
-0.868,-2.182
-0.859,-2.191
-0.859,-2.2
-0.85,-2.209
-0.841,-2.218
-0.841,-2.227
-0.832,-2.236
-0.823,-2.245
-0.814,-2.254
-0.805,-2.263
-0.796,-2.272
-0.787,-2.281
-0.778,-2.29
-0.769,-2.299
-0.769,-2.308
-0.76,-2.317
-0.751,-2.326
-0.751,-2.335
-0.742,-2.344
-0.742,-2.353
-0.742,-2.362
-0.733,-2.371
-0.733,-2.38
-0.733,-2.389
-0.724,-2.398
-0.724,-2.407
-0.724,-2.416
-0.715,-2.425
-0.706,-2.434
-0.706,-2.443
-0.697,-2.452
-0.697,-2.461
-0.688,-2.47
-0.688,-2.479
-0.679,-2.488
-0.679,-2.497
-0.67,-2.506
-0.661,-2.515
-0.652,-2.524
-0.643,-2.533
-0.634,-2.542
-0.625,-2.551
-0.625,-2.56
-0.616,-2.569
-0.607,-2.578
-0.598,-2.587
-0.589,-2.596
-0.589,-2.605
-0.58,-2.614
